BLDType,DEM,EFFYRBLT,FID,FLD_ZONE,FLOODPLAIN,Income,JV,JVclass,LNDVAL,NOBULDNG,NORESUNTS,PARUSEDESC,TOTLVGAREA,Zip Code,cate1,cate2,cate3,cate4,cate5,latitude,longitude,Label
1,9,1956,12,X,OUTSIDE FLOODPLAIN,85945,145882,3,58468,2,1,SINGLE FAMILY,1190,33179,-9999,-9999,-9999,-9999,-9999,25.97157381,-80.17831708,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,64219,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97178036,-80.17832426,4
1,8,1956,12,X,OUTSIDE FLOODPLAIN,56350,161467,3,58468,1,1,SINGLE FAMILY,1348,33179,-9999,-9999,-9999,-9999,-9999,25.97198589,-80.17833137,4
1,9,1956,12,X,OUTSIDE FLOODPLAIN,94792,154106,3,58468,1,1,SINGLE FAMILY,1246,33179,-9999,-9999,-9999,-9999,-9999,25.97220117,-80.17833882,4
1,8,1961,12,X,OUTSIDE FLOODPLAIN,93829,199059,3,64803,2,1,SINGLE FAMILY,1553,33179,-9999,-9999,-9999,-9999,-9999,25.9724278,-80.17834559,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,84500,144541,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97232482,-80.18223684,4
1,8,1977,12,X,OUTSIDE FLOODPLAIN,33790,153934,3,58468,1,1,SINGLE FAMILY,1166,33179,-9999,-9999,-9999,-9999,-9999,25.97232955,-80.18200716,4
1,9,1971,12,X,OUTSIDE FLOODPLAIN,91199,194285,3,58468,1,1,SINGLE FAMILY,1522,33179,-9999,-9999,-9999,-9999,-9999,25.97233431,-80.18177632,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,16990,168838,3,58468,1,1,SINGLE FAMILY,1396,33179,-9999,-9999,-9999,-9999,-9999,25.97233933,-80.18153294,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,85827,158339,3,58468,1,1,SINGLE FAMILY,1315,33179,-9999,-9999,-9999,-9999,-9999,25.97234423,-80.18129527,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,63584,158817,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97234899,-80.18106429,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,44267,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.9723536,-80.18084059,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,134458,122781,3,58468,1,1,SINGLE FAMILY,1225,33179,-9999,-9999,-9999,-9999,-9999,25.97235806,-80.18062409,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,42422,165808,3,58468,1,1,SINGLE FAMILY,1407,33179,-9999,-9999,-9999,-9999,-9999,25.97236282,-80.18039349,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,63373,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97236755,-80.18016389,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,69917,144943,3,58468,1,1,SINGLE FAMILY,1153,33179,-9999,-9999,-9999,-9999,-9999,25.97237198,-80.17994871,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,25307,159834,3,58468,1,1,SINGLE FAMILY,1344,33179,-9999,-9999,-9999,-9999,-9999,25.97237664,-80.17972245,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,61347,153013,3,58468,1,1,SINGLE FAMILY,1242,33179,-9999,-9999,-9999,-9999,-9999,25.97238137,-80.17949292,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,46510,197477,3,58468,1,1,SINGLE FAMILY,1448,33179,-9999,-9999,-9999,-9999,-9999,25.97238577,-80.17927957,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,41039,176726,3,58468,2,1,SINGLE FAMILY,1509,33179,-9999,-9999,-9999,-9999,-9999,25.97239025,-80.17906196,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,27950,173541,3,58468,1,1,SINGLE FAMILY,1438,33179,-9999,-9999,-9999,-9999,-9999,25.97239349,-80.17883748,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,60676,139243,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97212785,-80.17883082,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,26157,163382,3,58468,1,1,SINGLE FAMILY,1393,33179,-9999,-9999,-9999,-9999,-9999,25.97212192,-80.1790548,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,80969,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97211708,-80.1792724,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,70276,165625,3,58468,1,1,SINGLE FAMILY,1382,33179,-9999,-9999,-9999,-9999,-9999,25.97211233,-80.17948573,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,32528,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97210721,-80.17971526,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,81405,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97210219,-80.17994151,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,45544,168982,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97209739,-80.18015668,4
1,9,1977,12,X,OUTSIDE FLOODPLAIN,68147,193595,3,58468,1,1,SINGLE FAMILY,1410,33179,-9999,-9999,-9999,-9999,-9999,25.97209228,-80.18038627,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,23859,167001,3,58468,1,1,SINGLE FAMILY,1445,33179,-9999,-9999,-9999,-9999,-9999,25.97208715,-80.18061686,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,21151,161576,3,58468,1,1,SINGLE FAMILY,1314,33179,-9999,-9999,-9999,-9999,-9999,25.97208234,-80.18083334,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,8943,147795,3,58468,1,1,SINGLE FAMILY,1175,33179,-9999,-9999,-9999,-9999,-9999,25.97207734,-80.18105704,4
1,9,1967,12,X,OUTSIDE FLOODPLAIN,87228,219294,4,58468,1,1,SINGLE FAMILY,1691,33179,-9999,-9999,-9999,-9999,-9999,25.97207221,-80.181288,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,62895,139078,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.9720669,-80.18152567,4
1,9,1995,12,X,OUTSIDE FLOODPLAIN,38472,168574,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97206149,-80.18176903,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,62378,184010,3,58468,1,1,SINGLE FAMILY,1583,33179,-9999,-9999,-9999,-9999,-9999,25.97205635,-80.18199987,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,82830,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97205123,-80.18222953,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,30926,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97162971,-80.18221568,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,65338,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.9716348,-80.18198524,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,53914,161958,3,58468,1,1,SINGLE FAMILY,1374,33179,-9999,-9999,-9999,-9999,-9999,25.97163994,-80.18175286,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,78920,182019,3,58468,1,1,SINGLE FAMILY,1291,33179,-9999,-9999,-9999,-9999,-9999,25.97164534,-80.18150872,4
1,9,1962,12,X,OUTSIDE FLOODPLAIN,129131,182601,3,58468,1,1,SINGLE FAMILY,1606,33179,-9999,-9999,-9999,-9999,-9999,25.97165058,-80.18127143,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,91592,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97165568,-80.18104083,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,28896,208130,4,58468,1,1,SINGLE FAMILY,1707,33179,-9999,-9999,-9999,-9999,-9999,25.97166067,-80.18081525,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,35636,130220,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97166552,-80.18059583,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,41285,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97167062,-80.18036491,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,39950,179472,3,58468,1,1,SINGLE FAMILY,1375,33179,-9999,-9999,-9999,-9999,-9999,25.97167561,-80.18013897,4
1,9,1962,12,X,OUTSIDE FLOODPLAIN,30275,155157,3,58468,1,1,SINGLE FAMILY,1254,33179,-9999,-9999,-9999,-9999,-9999,25.97168027,-80.17992808,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,62275,158336,3,58468,1,1,SINGLE FAMILY,1308,33179,-9999,-9999,-9999,-9999,-9999,25.97168529,-80.17970108,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,69581,142093,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.9716904,-80.17946981,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,41608,144452,3,58468,1,1,SINGLE FAMILY,1137,33179,-9999,-9999,-9999,-9999,-9999,25.97169516,-80.17925427,4
1,8,1962,12,X,OUTSIDE FLOODPLAIN,9569,146966,3,58468,1,1,SINGLE FAMILY,1472,33179,-9999,-9999,-9999,-9999,-9999,25.97169995,-80.17903767,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,59754,139183,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97170368,-80.17881269,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,34093,181799,3,58468,1,1,SINGLE FAMILY,1535,33179,-9999,-9999,-9999,-9999,-9999,25.97144036,-80.1788054,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,74028,149998,3,58468,1,1,SINGLE FAMILY,1183,33179,-9999,-9999,-9999,-9999,-9999,25.97143459,-80.17903011,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,90446,144636,3,58468,1,1,SINGLE FAMILY,1130,33179,-9999,-9999,-9999,-9999,-9999,25.97142959,-80.1792467,4
1,8,1982,12,X,OUTSIDE FLOODPLAIN,25769,183028,3,58468,1,1,SINGLE FAMILY,1452,33179,-9999,-9999,-9999,-9999,-9999,25.97142462,-80.17946224,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,61502,170618,3,58468,2,1,SINGLE FAMILY,1518,33179,-9999,-9999,-9999,-9999,-9999,25.97140917,-80.18013138,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,116132,139222,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97140395,-80.18035731,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,80712,150568,3,58468,1,1,SINGLE FAMILY,1228,33179,-9999,-9999,-9999,-9999,-9999,25.97139862,-80.18058822,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,92539,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97139356,-80.18080763,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,98528,149335,3,58468,1,1,SINGLE FAMILY,1163,33179,-9999,-9999,-9999,-9999,-9999,25.97138835,-80.18103321,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,67799,182711,3,58468,1,1,SINGLE FAMILY,1608,33179,-9999,-9999,-9999,-9999,-9999,25.97138302,-80.1812638,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,47974,142093,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.97137754,-80.18150109,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,65531,142093,3,58468,1,1,SINGLE FAMILY,1115,33179,-9999,-9999,-9999,-9999,-9999,25.9713719,-80.18174522,4
1,9,1957,12,X,OUTSIDE FLOODPLAIN,23558,138193,3,58468,1,1,SINGLE FAMILY,1063,33179,-9999,-9999,-9999,-9999,-9999,25.97136654,-80.1819776,4
1,8,1957,12,X,OUTSIDE FLOODPLAIN,30761,143099,3,58468,2,1,SINGLE FAMILY,1175,33179,-9999,-9999,-9999,-9999,-9999,25.97136121,-80.18220802,4
